,Restaurant Name,Review ID,Date,Content,Rating
130,Q Verde,651206311,February 2019,We were staying locally to attend an event at Kew Gardens and came across this gem of an Italian restaurant. Being Saturday evening they kindly squeezed us in to be seated at the last available table which is a little 2/seater just inside the front door. Snug and cozy! Genuine and honest Italian hospitality and a real feel of being in Italy as it’s run by a group of vibrant and passionate Italians. Non fussy or complicated menu with options of house specials all of which are obviously cooked fresh and made with quality and authentic ingredients. Good selection of regional wines excellent accompliment to the menu. Best book in advance as obviously popular.,5.0
131,Q Verde,656403714,March 2019,"Came here last summer and had a great time. Returned for a significant birthday. Great food. Brilliant staff. Made a fuss of the birthday boy. Brought a cake out, singing happy birthday along with some limoncello shots. Recommend it for anyone who fancies an Italian. Will definitely be coming back soon.",5.0
132,The French Table,667131737,April 2019,"I really enjoy this restaurant for its consistently great food and wine. The atmosphere is relaxed and friendly, the staff are knowledgeable and professional. I can’t fault it. Try the tasting menu",5.0
133,The French Table,667258596,April 2019,Firstly this was my 3rd visit here but not for around 2 years. It was as good if not better than I remember.,5.0
134,The French Table,670824599,May 2019,I had dinner last night with colleagues.,4.0
135,The French Table,673732573,May 2019,"We had a great afternoon with family celebrating a significant birthday. The organisation pre event was thorough and accommodating, Zoe was great. The staff were very attentive, thoughtful, patient and friendly. The food was extremely good. Everyone had a great experience. Thank you",5.0
136,The French Table,668979920,April 2019,"We had a fantastic birthday evening at the French Table. The food was excellent as was the variety on the menu and the management tried very hard to cater to my dietary needs. We did however think that the wine list was overly expensive, the service a little too oppressive and attentive and we could have done with more than one piece of the delicious bread! We felt a little pressed and rushed on what should have been a calm, relaxed evening. Aside form this, a great night.",4.0
137,The French Table,669892683,April 2019,We have known this lovely restaurant for years having first eaten here when it first opened so many years ago. It was very good then and it is even better now based on our latest visit.,5.0
138,Jaipur of Chigwell,652273782,February 2019,Amazing every single time we go it does not fault! Service is always exceeding our expectation along with the food which is just to die for !!!,5.0
139,Jaipur of Chigwell,651561821,February 2019,"Been coming for years, highly recommend. Good food, great service. The food is good whether you are a fan of authentic Indian dishes or prefer more English versions.",5.0
140,Jaipur of Chigwell,651730113,February 2019,Ate in here while staying at the hallmark prince regent across the road.,5.0
141,Jaipur of Chigwell,654449584,February 2019,First visit with husband who eats here when away on business. He had always said how good it was and I had to try it especially the king prawn on puri. Well I wasn’t disappointed- excellent food and service. I will definitely return.,4.0
142,Jaipur of Chigwell,652611841,February 2019,My husband and I took a chance turning up on Valentine’s Day without a reservation.,5.0
143,Jaipur of Chigwell,657629045,March 2019,"Absolutely lovely, the food is excellent the Ben'i is perfect shall and cozy, the service brilliant.",5.0
144,Q Verde,634591867,November 2018,"This is our fourth visit, we love it here, the food is proper Italian as are the staff who are so kind and lovely. It was my birthday and they made it very special. Can't stop thinking about the black truffle ravioli! So delicious.",5.0
145,Jaipur of Chigwell,653074081,February 2019,Chowdhury is a fantastic manager and jaiupour is the best Indian restaurant in the area. The food is delicious and the staff go above and beyond for your dining experience. A great place for celebrations!,5.0
146,Q Verde,635898046,November 2018,"Lunch before rugby at Twickenham, food, staff, drinks, wit, charm you name it they have it. An absolute gem of a local if a little of the beaten track, couldn't want for a better day beginning at Qverde. The specials were enormous and very tasty, the desert and lemonchello very welcome indeed. Keep up the great work!",4.0
147,Q Verde,635513897,November 2018,"Went for dinner at the excellent Q Verde after a very disappointing Kew at Christmas (crowds, pretty average light displays). Wonderfully hosted, very attentive staff, perfect pasta (truffle ravioli special was delicious).",5.0
148,Q Verde,636436683,November 2018,Thank you to all who wrote reviews! We loved this family run ITALIAN restaurant.,5.0
149,Q Verde,636466223,November 2018,A great lunchtime experience ... We had a perfect lunch of ravioli with truffles and a lovely light rocket salad just right for a tasty lunch ....a glass of house red followed by coffee what more can you want !!!,5.0
150,The French Table,659680604,February 2019,I went here for the tasting menu and decided to add the wine option. It was a bit more but definitely worth it - in fact had definitely had enough wines by the time dessert came!,5.0
151,Q Verde,638900940,December 2018,"My wife and I went for an evening meal. We live a tube stop away and wanted Italian, but not the pizza/pasta places, something more authentic and with a good choice of good Italian food. The place was just what we wanted, busy, but not crowded, on a Sunday night at 19:30. Tables were the right distance apart so you could hear each other but not others. Service was by an Italian girl who was charming. The service was excellent - my wife mentioned it was my birthday - it wasn't, and they sang to me with the dessert. I had the prawn Tagliatelle which had more prawns etc than I would cook for my guests so that was very good, my wife had the Halibut, again very good. Complimentary Limoncello always goes down well and this was no exception. Starters and desserts were good too. A good find this, a bit off the beaten track and we will be back with friends.",4.0
