,Content,Date,Rating,Restaurant Name,Review ID
105,"Visited Bokan last weekend and I was very impressed. Courteous staff, professional and excellent ambiance. Amazing views of London and beautiful decor within the restaurant. Me and my friend opted for Sunday brunch with bottomless Prosecco. We arrived at 1pm and didn’t leave until 4pm! Time flew by with such excellent service. Will definitely visit the restaurant again!",January 2019,5.0,Bokan 37 Restaurant,646081112
106,"Great service, amazing vibe, thanks to Antoneiia! And Angelita! - for making it a NIGHT",January 2019,5.0,Bokan 37 Restaurant,644839712
107,"Had brunch today and it was fabulous. Staff were the best,especially our Italian waitress,as was the table we had, corner by the windows with views all round.Food was superb. Every dish we had was so good and my 16 month old grandson loved every mouthful from the children’s menu. Looking forward to returning, especially as we live so near.",January 2019,4.0,Bokan 37 Restaurant,648554503
108,"We celebrated a 50th birthday with 6 people at Bokan. While the food was generally very good and well presented on the plate, the service was absolutely terrible. The staff was not trained and inattentive. When we asked for the cocktail list, it took forever to arrive, and the waiter could not explain the cocktails and had to get another member of the bar staff. The same happened with the wine menu. Likewise, the waiters were unable to explain certain items on the dinner menu, i.e. what they were or how they were prepared. Everything took an absolutely extraordinary amount of time to arrive. We had endless wait times between courses and long periods with empty drinks. It was very hard to track down the waiters for anything, and we had to physically get up twice to grab one to place an order. It was exhausting and distracting, bringing the mood down.",November 2018,2.0,Bokan 37 Restaurant,650917623
109,"I came here with a group of friends for my birthday for the bottomless brunch. I could't spent better time! The place is beautiful, the view on every floor is just stunning, fancy but still casual, the service professional, the food just amazing. We had 3 course meal at £35 pp plus 15£ pp for the bottomless prosecco. Afterwords we went upstairs to the Bar, they do jazz live music on Sundays, so basically spent the whole day without never get bored. There is also a terrace one floor up for smoking or just enjoy the view :) Everything was just perfect! Thank you very much, I've planned already to coming back soon.",January 2019,5.0,Bokan 37 Restaurant,650828410
110,"This bar has an amazing view, great cocktails and good bar snacks but the service was awful! We ordered snacks and a bottle of champagne to celebrate a special occasion. After about 40 minutes we asked about our order and several people can around making excuses about a problem with their “system”. We asked for the manager - he never came and finally our order arrived with the waitress telling us they could comp our cheese plate ..... still no one ever came back to check on us or ask if we had everything! Just terrible service and poor management.",December 2018,2.0,Bokan 37 Restaurant,642086620
111,"Great music, great cocktails and great venue....shame it was let down by the food. We went for the tasting menu, which really didn't hit the spot. Very well presented but lacked depth in flavour and some odd combinations which just didn't work for me. The beautifully smoked salmon was the stand out dish though. Subtle and uniquely beautiful.",December 2018,3.0,Bokan 37 Restaurant,639846205
112,"My partner and I went to Bokan for our anniversary. Firstly, the views are breath-taking, and I'd love to come back during the summer months to see the views in daylight. The service and food were both incredible! The lamb saddle was particularly good. We also loved how they remembered we were here for our anniversary and brought us over a small complimentary brownie. It was a lovely, unexpected gesture which rounded off the evening well!",November 2018,5.0,Bokan 37 Restaurant,638852572
113,We spent a girls weekend in London and booked this restaurant as it looked amazing from the photos but we were very disappointed!,December 2018,1.0,Bokan 37 Restaurant,638745018
114,Sublime - food was perfect and bottomless Prosecco- can’t go wrong - weather was horrible but views were still fab - would love to go again - and will do in the summer,December 2018,5.0,Bokan 37 Restaurant,639763567
115,"What an amazing restaurant! Bokan has a very warm and welcoming atmosphere and the entire staff is very courteous. Not to mention that the views are superb! Since the restaurant is in Canary Wharf, you have an astonishing outlook of the entire London area. They even have an outdoor terrace, that is well-heated, where you can enjoy a few drinks. Being there for my birthday, I felt very spoiled. The food was prepared very tasty and there was attention paid to the aesthetic of the dishes.",December 2018,5.0,Bokan 37 Restaurant,638725337
116,Great little bar in Canary Wharf hotel. Views are spectacular. Trendy little bar. Good wine. Didn’t eat. Reserve a table if you can.,December 2018,5.0,Bokan 37 Restaurant,638654165
117,"After great cocktails at the bar, we were shown to a corner table in the restaurant with fantastic views in 2 directions. Attentive service and delicious food. They even found us a table in the window in the busy bar. Enjoyed the singer.",December 2018,5.0,Bokan 37 Restaurant,639924194
